Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd,cleaned_text,text_length,sentiment,sentiment_score,sentiment_numeric
298,29525773990,3,0.0,1.0,1,0,1,2023-01-29,Not worth the hype! I tried this product and it didn’t do any good to my lips! if you have a dehydrated lips like mine I would recommend Charlotte Tilburrys Hyaluronic Lipstick,Tik Tok made me buy this!,,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Not worth the hype! I tried this product and it didn t do any good to my lips! if you have a dehydrated lips like mine I would recommend Charlotte Tilburrys Hyaluronic Lipstick,176,NEGATIVE,0.999788224697113,-1
299,35216559428,5,1.0,,0,0,0,2023-01-29,I love this Laneige Lip Mask! It makes my lips look and feel so hydrated! 100% recommend!,,fair,blue,normal,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I love this Laneige Lip Mask! It makes my lips look and feel so hydrated! 100 recommend!,88,POSITIVE,0.9990696310997009,1
300,43072396283,1,0.0,0.800000011920929,5,1,4,2023-01-29,"after using this product for 3 weeks, my lips have never been more dry and crusty. my lips were amazing before but now they are horrible. They also test on animals which is a no no and they over price their products so much. DONT WASTE YOUR MONEY ON THIS!thoverprice alla",horrible,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"after using this product for 3 weeks, my lips have never been more dry and crusty. my lips were amazing before but now they are horrible. They also test on animals which is a no no and they over price their products so much. DONT WASTE YOUR MONEY ON THIS!thoverprice alla",271,NEGATIVE,0.9956996440887451,-1
301,41767534485,5,1.0,1.0,1,0,1,2023-01-29,I was recommended this product by a friend. I decided to give it a try and I will never go back. It leaves your lips so moisturized. My 5 year old daughter also gets VERY chapped lips and this has truly done wonders for her. she now has her own and uses it every single night !,lip mask wonders !!!!,light,blue,combination,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I was recommended this product by a friend. I decided to give it a try and I will never go back. It leaves your lips so moisturized. My 5 year old daughter also gets VERY chapped lips and this has truly done wonders for her. she now has her own and uses it every single night !,277,POSITIVE,0.9997186064720154,1
302,26414665503,1,0.0,0.6666669845581055,3,1,2,2023-01-29,"Caused angular cheilitis (cracking on inner corners of lips) three times i have used. Yes the rest of my lips have been moisturized, but the product collects in inner corners causing cracks- very uncomfortable",Over-hyped. I prefer sephora collection balm.,lightMedium,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"Caused angular cheilitis cracking on inner corners of lips three times i have used. Yes the rest of my lips have been moisturized, but the product collects in inner corners causing cracks- very uncomfortable",207,NEGATIVE,0.9961270689964294,-1
303,45651154923,5,1.0,1.0,1,0,1,2023-01-28,smells so amazing and it feels wonderful on my lips. Its so cute and def worth the hype,THE BEST,fair,hazel,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,smells so amazing and it feels wonderful on my lips. Its so cute and def worth the hype,87,POSITIVE,0.9998888969421387,1
304,45144804391,1,0.0,1.0,1,0,1,2023-01-28,"This product sucks. The only redeeming thing is the application and the packaging. This is like putting water on my lips, it did absolutely nothing. So much hype for nothing and not to mention ani",,tan,green,,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"This product sucks. The only redeeming thing is the application and the packaging. This is like putting water on my lips, it did absolutely nothing. So much hype for nothing and not to mention ani",196,NEGATIVE,0.9996743202209473,-1
305,44662901322,4,1.0,0.5,2,1,1,2023-01-28,Pretty good it does hydrate my lips and usually lasts all night but the hydrated lips only last half a day so I don’t recommend just using this but it works good if you pair it with a chapstick or some Vaseline or something.,,fair,hazel,combination,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,Pretty good it does hydrate my lips and usually lasts all night but the hydrated lips only last half a day so I don t recommend just using this but it works good if you pair it with a chapstick or some Vaseline or something.,224,POSITIVE,0.9991565942764282,1
306,1592784552,5,1.0,1.0,6,0,6,2023-01-28,This makes my lips feel so soft and feminine.  Makes me feel like I have my life together.,Love that I added this to my nightly routine,fair,hazel,combination,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,This makes my lips feel so soft and feminine. Makes me feel like I have my life together.,89,POSITIVE,0.9995821118354797,1
307,43072399921,1,0.0,,0,0,0,2023-01-28,It smells nice but that’s about it.  I also don’t understand the hype behind this lip mask.  I found it sticky and it made no difference on my lips.,Myeh,medium,brown,normal,gray,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,It smells nice but that s about it. I also don t understand the hype behind this lip mask. I found it sticky and it made no difference on my lips.,146,NEGATIVE,0.9996259212493896,-1
308,10723568935,5,1.0,0.6000000238418579,5,2,3,2023-01-28,I really can’t say enough about this product! And I NEVER review products but this was too good. My lips feel incredibly hydrated and it’s nice because the formula isn’t sticky. It feels like butter on your lips! I got the vanilla and it’s soooo GOOD! 10/10 recommend!,Essential,mediumTan,brown,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I really can t say enough about this product! And I NEVER review products but this was too good. My lips feel incredibly hydrated and it s nice because the formula isn t sticky. It feels like butter on your lips! I got the vanilla and it s soooo GOOD! 10 10 recommend!,268,POSITIVE,0.999757707118988,1
309,33883477002,5,1.0,1.0,2,0,2,2023-01-28,"I was gifted this and now must have it all the time. It’s the last step of my nighttime skincare, and I wake up with soft, hydrated lips every day.",solid yes for my nighttime routine,tan,brown,oily,auburn,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I was gifted this and now must have it all the time. It s the last step of my nighttime skincare, and I wake up with soft, hydrated lips every day.",147,POSITIVE,0.9992177486419678,1
310,45934040994,5,1.0,1.0,4,0,4,2023-01-27,"after only a few uses my lips have stayed moisturized throughout the whole day, and my lips are no longer cracked.",Definitely recommend this product,fair,blue,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"after only a few uses my lips have stayed moisturized throughout the whole day, and my lips are no longer cracked.",114,POSITIVE,0.9346908926963806,1
311,25452008734,4,1.0,1.0,3,0,3,2023-01-27,I typically have really dry lips and often pick at them. I use this every night and it’s amazing. My lips are always smooth and this vanilla scent is so good!,A must need,fair,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I typically have really dry lips and often pick at them. I use this every night and it s amazing. My lips are always smooth and this vanilla scent is so good!,158,POSITIVE,0.9998831748962402,1
312,23667743502,2,0.0,1.0,2,0,2,2023-01-27,I bought this because of the hype and was actually very disappointed. It didn’t do anything for my lips but make the dry. I used it every night and saw no results. Pros are the smell and feel of course.,More of a Lip Gloss than actually mask,mediumTan,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,I bought this because of the hype and was actually very disappointed. It didn t do anything for my lips but make the dry. I used it every night and saw no results. Pros are the smell and feel of course.,202,NEGATIVE,0.9993565678596497,-1
313,43715694124,5,1.0,1.0,1,0,1,2023-01-27,my lips used to be so chapped i couldn’t wear gloss or anything. all i could wear was aquaphor or my lips could crack and bleed. this mask i wore 2 times and i don’t need anything on my lips at all. worth the money 110%!!,SAVED MY LIPS,mediumTan,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,my lips used to be so chapped i couldn t wear gloss or anything. all i could wear was aquaphor or my lips could crack and bleed. this mask i wore 2 times and i don t need anything on my lips at all. worth the money 110 !!,221,NEGATIVE,0.9916973114013672,-1
314,31971307994,5,1.0,1.0,1,0,1,2023-01-27,"I love using this at any time of day. It smells good, is hydrating, glossy, and will be a forever repurchase! I love the variety of flavors too!",Forever Repurchase,medium,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I love using this at any time of day. It smells good, is hydrating, glossy, and will be a forever repurchase! I love the variety of flavors too!",144,POSITIVE,0.9998422861099243,1
315,27567610706,2,0.0,1.0,1,0,1,2023-01-27,"I don’t understand the hype about this at all and, in fact, am very disappointed. It is supposed to be a sleeping mask but doesn’t last all night. If I apply a normal amount I wake up and find my lips dry and cracked. I tried to remedy this by applying more but the formula is sooooo sticky and gooey it’s honestly disgusting to use more than a thin layer. The formula is good for a chapstick that you can apply in thin layers throughout the day, but I can find better products for cheaper that do the same thing. All in all, this is just really expensive lip balm. I would recommend spending the few extra dollars and getting the Tatcha one.",Sticky and gooey,,green,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"I don t understand the hype about this at all and, in fact, am very disappointed. It is supposed to be a sleeping mask but doesn t last all night. If I apply a normal amount I wake up and find my lips dry and cracked. I tried to remedy this by applying more but the formula is sooooo sticky and gooey it s honestly disgusting to use more than a thin layer. The formula is good for a chapstick that you can apply in thin layers throughout the day, but I can find better products for cheaper that do the same thing. All in all, this is just really expensive lip balm. I would recommend spending the few extra dollars and getting the Tatcha one.",642,NEGATIVE,0.9987010955810547,-1
316,37185000132,5,1.0,1.0,2,0,2,2023-01-27,"i’ve been using this for only 2 days and my lips already feel amazing. super easy application too, i love that it comes with an applicator. i will be buying the other flavours asap",love!!!!,fair,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0,"i ve been using this for only 2 days and my lips already feel amazing. super easy application too, i love that it comes with an applicator. i will be buying the other flavours asap",180,POSITIVE,0.9997408986091614,1
